World War II: Frontline Command ;Real Time Strategy (RTS);06/27/03;Bitmap Brothers ;Deep Silver;World War II Frontline Command is a real-time strategy, 3D, tactical war game for the PC that was developed by long standing developers, the Bitmap Brothers. It was originally released in Europe during September 2002 by Deep Silver and subsequently released in June 2003 by Focus Multimedia.;http://upload.wikimedia.org/wikipedia/en/f/f5/World_War_II_-_Frontline_Command_Coverart.png;PC;http://www.frontlinecommand.com/;T
X3: Albion Prelude ;Action Adventure;12/15/11;Egosoft ;Deep Silver;"X³: Albion Prelude (X3AP), is a space trading and combat simulator from German developer Egosoft and is the latest game in their X series. An add-on to 2008's X3: Terran Conflict, X3: Albion Prelude features new content, functionality and improvements including; additional ships, stations and sectors, a new plot line, war scenario sectors and several stock exchanges. X3: Albion Prelude was announced on 8 December 2011 and released on Steam on 15 December 2011.";;PC;http://www.egosoft.com/games/x3ap/info_en.php;T
X3: Terran Conflict ;Action Adventure;03/31/09;Egosoft ;Deep Silver;X³: Terran Conflict (X3TC), is a space trading and combat simulator from German developer Egosoft and is the culmination of their X series of computer games.  Described as a stand alone game, based on X3: Reunion, it boasts new plot lines, features and assets. It was first released on October 2008 for the European market and Steam.;http://upload.wikimedia.org/wikipedia/en/6/6f/X3TC_Box.jpg;PC;http://www.egosoft.com/games/x3tc/info_en.php;T
Scrapland ;Action Adventure;11/04/04;MercurySteam ;Deep Silver;American McGee Presents: Scrapland is a game developed by MercurySteam, with American McGee as a producer and published by Enlight Software.;http://upload.wikimedia.org/wikipedia/en/3/3b/ScraplandBox.jpg;PC, Xbox;;T
Risen 2: Dark Waters ;Role Playing Game (RPG);04/24/12;Piranha Bytes;Deep Silver;"Risen 2: Dark Waters is a single-player fantasy-themed action role-playing game and the sequel to Risen by Piranha Bytes. It is published and distributed by Deep Silver.

The game was officially announced by Deep Silver on August 18, 2010, during a press conference a the GamesCom exhibition of Cologne. The official site was opened on February 19, 2011. It will be available for Microsoft Windows, Xbox 360 and PlayStation 3 platforms.  The PC version is directly developed by Piranha Bytes. As for Risen, the French firm Wizarbox is in charge of the console versions: Xbox 360 and for the first time, PlayStation 3.";http://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Risen2_logo.png/230px-Risen2_logo.png;PC, PS 3, Xbox 360;http://risen2.deepsilver.com/;M
Risen ;Role Playing Game (RPG);10/02/09;Piranha Bytes;Deep Silver;Risen is a single-player fantasy-themed action role-playing game  by the German company Piranha Bytes, and published by Deep Silver. Piranha Bytes itself developed the Windows version,  which was released on October 2, 2009, along with the European version of the Xbox 360 port.  The Xbox 360 port was outsourced to an experienced external console team under the close supervision of Piranha Bytes.;http://upload.wikimedia.org/wikipedia/en/4/42/Risen.jpg;PC, Xbox 360;http://risen.deepsilver.com/;M
Gothic 3 ;Role Playing Game (RPG);11/14/06;Piranha Bytes ;Deep Silver;"Gothic 3 is a fantasy-themed role-playing game for Windows from the German game developer Piranha Bytes. It is the sequel to Gothic II. Although widely available in English, the native release of the game is German. The game was released throughout the European Union on October 13, 2006 and became available throughout North America starting November 20, 2006. The North American release incorporates two patches that appeared after the initial UK edition.

A Collector's Edition was also released containing bonus collectible material. JoWooD released a standalone expansion, entitled Gothic 3: Forsaken Gods, on November 21, 2008";http://upload.wikimedia.org/wikipedia/en/c/c4/Gothic3_EUcover.jpg;PC;http://www.gothic3.com/;T
Singles 2: Triple Trouble ;Life simulation game;05/27/05;Rotobee ;Deep Silver;Singles 2: Triple Trouble is a video game by Rotobee and published by German company Deep Silver in 2005. It is the sequel to the 2004 game Singles: Flirt Up Your Life.;http://upload.wikimedia.org/wikipedia/en/b/b2/Singles_2.jpg;PC;http://www.singles-the-game.com/;M
Singles: Flirt Up Your Life ;Life simulation game;10/05/04;Rotobee ;Deep Silver;"Singles: Flirt Up Your Life is a video game developed by Rotobee and published by German company Deep Silver in 2004.

It is very similar to The Sims in that the player is responsible for characters who have to be taken care of, such as by ordering them to eat, sleep, go to work, etc.

The game is available for sale via download from the company's website, with payment required to continue playing after the one-hour time limit was up. In Australia, it was banned by the OFLC as it had exceeded the highest allowable rating for video games, which was MA15+. It has been debated as to whether or not an R18+ rating (which currently applies only to films and DVDs) should be introduced for video games.

The CD-ROM version sold in the USA censors any nudity throughout the game.";http://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Singles_Flirt_Up_Your_Life.jpg/252px-Singles_Flirt_Up_Your_Life.jpg;PC;http://www.singles-the-game.com/;M
Dead Island ;Survival horror;09/06/11;Techland;Deep Silver;Dead Island is a first-person survival horror developed by Techland and published by Deep Silver  for Microsoft Windows, PlayStation 3 and Xbox 360. It is centered on the challenge of surviving a zombie-infested open world island with a major emphasis on melee combat. It was originally announced at E3 2006,  but was pushed back to 2011. It was released on September 6, 2011 in North America and September 9, 2011 for PAL regions (excluding Germany);http://upload.wikimedia.org/wikipedia/en/4/43/Dead_island_PC_packshot.png;PC, PS 3, Xbox 360;http://deadisland.deepsilver.com/deadisland.php;M
Back to the Future: The Game - Episode I: It's About Time ;Action Adventure;12/22/10;Telltale Games;Deep Silver;"Back to the Future: The Game is a graphic adventure video game based on the Back to the Future film franchise. The game was developed by Telltale Games as part of a licensing deal with Universal Pictures. Bob Gale, co-creator, co-writer and co-producer of the film trilogy, assisted Telltale in writing the game's story, while both the original actors Michael J. Fox and Christopher Lloyd have allowed the developers to use their likenesses in the game for the lead characters Marty McFly and Doc Brown, respectively. Lloyd also provides the voice for Doc, while new talent AJ LoCascio plays the role of Marty; Fox later appeared to voice two cameo roles in the final episode.  The game is split up into five episodes available on multiple gaming platforms, the first episode released for Microsoft Windows and Mac OS X on December 22, 2010. PlayStation 3 and iOS versions followed February 15, 2011. Episodes 2 through 5 were released throughout February to June 2011, with the final episode being released on June 23, 2011. Telltale will be publishing the series as retail products for the PlayStation 3 and Nintendo Wii consoles for North America.  Deep Silver will be publishing the retail Nintendo Wii and PlayStation 3 versions for Europe.";http://upload.wikimedia.org/wikipedia/en/7/73/Back_to_the_Future_The_Game.PNG;PC, PS 3, iOS, Wii;http://www.telltalegames.com/bttf;
X Rebirth ;Action Adventure;TBA 2012;Egosoft ;Deep Silver ;X Rebirth is a single-player space trading and combat game being developed by Egosoft, published by Deep Silver. It is the fifth installment in the X universe adventure video game series, following X³: Terran Conflict (2008), as the new sequel to the last game title.  It is scheduled to be released for Microsoft Windows,  however, Egosoft Director Bernd Lehahn has stated that X Rebirth will not be available on consoles,  it will feature a whole new user experience, it is easier than ever to start with, and remains as deep as fans expect it;;PC;http://www.egosoft.com/games/x_rebirth/info_en.php;E
Rush for Berlin ;Real Time Strategy (RTS);06/12/06;StormRegion ;Deep Silver ;"Rush for Berlin is a real-time tactics game set in World War II.

In the contest for the German capital Berlin, the player must fight with the American, British, French, and Soviet armies. As the players approach Berlin, they must face more and more challenges, as German defense becomes more focused and stubborn. The German campaign must be unlocked by beating either the Soviet campaign or the Anglo-American Alliance (USA and UK) campaign. The Free French is an unlockable, albeit difficult, faction to play with as their powerful units are small in size and take a long time to replenish. The game uses officers that have special abilities that help the player. All units have special abilities such as faster reload time for snipers or tank barriers for bazooka men and Panzerfaust soldiers.";http://upload.wikimedia.org/wikipedia/en/7/7a/Rush_for_Berlin_Coverart.png;PC;http://www.rushforberlin.com/;T
Prison Break: The Conspiracy ;Adventure game;03/30/10;ZootFly ;Deep Silver ;"Prison Break: The Conspiracy is an action-adventure video game based on the first season of the Fox television series Prison Break, released for Microsoft Windows, Xbox 360 and PlayStation 3.

It was released on March 19, 2010 in Germany, March 26, 2010 in the United Kingdom and Europe , and March 30, 2010 in North America . The game had been in development for PlayStation 3 and Xbox 360 for release in February 2009, but was canceled when Brash Entertainment closed down. However, ZootFly continued the development and self-funded the project for 13 months. Once the game was polished and nearly finished, it was picked up by new publisher Deep Silver .

Prison Break: The Conspiracy is based around the events of the first season of Fox's convict drama. However rather than play as main character Michael Scofield, you instead take control of Tom Paxton, an agent with covert organization 'The Company', who must go undercover as a prisoner within Fox River State Penitentiary in order to ensure that the falsely incarcerated Lincoln Burrows rides the lightning in the electric chair. The game is split into 9 chapters, all of which represent a part of the real story that the TV series followed.";http://upload.wikimedia.org/wikipedia/en/b/b8/Prison_Break_The_Conspiracy.jpg;PC, Xbox 360, PS 3;http://prisonbreak.deepsilver.com/;T
Battle Rage: The Robot Wars ;First Person Shooter (FPS);TBA;Destan Entertainment;Destan Entertainment;Battle Rage is a third-person shooter in which players controls giant robots in brutal arena combat.;http://image.gamespotcdn.net/gamespot/images/2003/all/boxshots2/939609_87922.jpg;PC;www.battle-rage.com/ ;T
Serious Sam 3: BFE ;First Person Shooter (FPS);11/22/11;Croteam ;Devolver Digital ;Serious Sam 3: BFE (Before First Encounter) is a first-person shooter video game developed by Croteam and published by Devolver Digital. It is the latest game in the Serious Sam series and a prequel to Serious Sam: The First Encounter. The game's story takes place in the 22nd century, during Mental's invasion of Earth, as implied in The First Encounter. The game is set in Egypt and features a 16-player co-operative campaign mode, as well as 4-player splitscreen. The game was released on November 22, 2011 on Windows, while the PlayStation 3 and Xbox 360 versions release date have not been announced yet.;http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Serious_Sam_3_cover.jpg/250px-Serious_Sam_3_cover.jpg;PC, PS 3, Xbox 360;http://serioussam.com/;M
7 Sins ;Life simulation game;05/20/05;Monte Cristo;Digital Jesters;"7 Sins is a life simulation video game where the player must get to the top of the social ladder and make decisions related to the seven deadly sins. The game is set in the fictional Apple City. Throughout the game the player makes decisions based on pride, wrath, greed, envy, lust, sloth and gluttony. Once a relationship has been built new missions are unlocked. In total there are seven chapters and one hundred non-player characters to interact with. 

PC Zone’s staff rated the game 6 out of 10, stating ""We can't wholeheartedly recommend 7 Sins as a total gaming experience.."",  but added ""... it honestly isn't anywhere near as bad as some might tell you. They're just too timid to admit it.""";http://upload.wikimedia.org/wikipedia/en/e/ee/7_Sins.jpg;PC, PS 2;;
Dead Block ;Real Time Strategy (RTS);12/16/11;Candygun Games ;Digital Reality ;"Dead Block is a third-person action-strategy video game by developer Candygun Games and publisher Digital Reality, in which three survivors of a zombie outbreak attempt to keep zombies out of a safehouse. It was released on the Xbox 360 on on July 6, 2011 via Xbox Live Arcade. It was also released on the PlayStation 3 via the PlayStation Network on July 19, 2011 in North America and July 27, 2011 in Europe. A Microsoft Windows release followed on January 26, 2012.

In the game, three characters use a combination of blockades, traps and weapons to fight off attacking zombies. It was developed with the Unreal 3 Engine. It received mixed views from critics upon its release, with aggregate scores in the 60% range for the PlayStation 3 and the 50% range for the Xbox 360. Critics gave high marks for the game's music and the game's comedic premise, however critics expressed disappointment in the lack of online multiplayer.";http://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Dead_Block_box_art.jpg/255px-Dead_Block_box_art.jpg;PC, PS 3, Xbox 360;http://www.deadblock.com/;M
SkyDrift ;Racing game;11/21/11;Digital Reality ;Digital Reality ;"SkyDrift is a 2011 airplane racing video game developed by Digital Reality. It was self-published by the developer on the Microsoft Windows and PlayStation 3 platforms. The Xbox 360 version was published by Namco Bandai Partners. It was released on September 6, 2011 for the PlayStation 3 via the PlayStation Network, September 7, 2011 for the Xbox 360 via Xbox Live Arcade, and for Microsoft Windows on November 21, 2011.

The game features multiple game modes which are primarily focused on combat racing. Two downloadable content packs have been released which add additional planes and two new game modes. The game was well received, with aggregate scores ranging in the mid-to-high 70% range. Critics generally felt that the gameplay was strong, that the controls were responsive, and that the online multiplayer was excellent, though multiple reviewers cited disappointment in the lack of any local multiplayer.";http://upload.wikimedia.org/wikipedia/en/9/97/SkyDrift_Coverart.png;PC, PS 3, Xbox 360;http://www.skydriftgame.com/;T
Depth Hunter ;Puzzle game;04/20/12;Biart;Digital River GmbH;"Depth Hunter offers 25 exciting missions in which players will hunt different fish species and face the difficulties of breath-holding spearfishing, an ancient fishing method. Players will also have to fight predators, can find treasures and get the possibility to take underwater photos to capture the beauty of the simulated, detailed and lively underwater worlds they’re exploring also in a free mode. The game supports motion controllers, such as the Razer™ Hydra® system.
Spearfishing and Underwater Hunting are ancient fishing and hunting methods, used to catch fish and shellfish by using a mechanical harpoon. Today, spearfishing is a sports activity in many countries around the world, especially in the UK, around the Mediterranean Sea and in South America. Spearfishers hunt while diving apnoea, holding their breath, so have to coordinate their energy carefully while monitoring their prey, especially in tactically challenging hunting situations. ";http://biart7.com/sites/default/files/styles/large/public/images/DH_cover_1.jpg;PC;http://www.biart7.com/node/14;T
Digimon Battle ;Role Playing Game (RPG);04/14/10;Digitalic ;Digitalic ;Digimon RPG Online (디지몬 RPG, デジモンＲＰＧ) is a free to play micro-transaction supported MMORPG in a setting based on that of the Digimon media franchise, specifically the Digimon Tamers anime. The game was first released in South Korea but an English version was released on April 14th 2010 by WeMade Entertainment titled Digimon Battle.;http://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Digimon_Battle_Logo.jpg/200px-Digimon_Battle_Logo.jpg;PC;http://www.digitalic.co.kr/newdigitalic/index.asp;E
Cars 2: The Video Game ;Racing game;06/21/11;Avalanche Software;Disney Interactive Studios;"Cars 2: The Video Game is a racing game developed by Avalanche Software. It is based on the film Cars 2, the sequel to the 2006 film Cars. Originally announced at E3 in 2011, the game was released by Disney Interactive on major platforms in North America on June 21, 2011, and in Australia 2 days later. The game was released in Europe on July 22, 2011. The PlayStation 3 version of the game was reported to feature stereoscopic 3D gameplay. The PlayStation Portable version was released in North America on November 8, 2011.  It was cancelled in Europe for unknown reason, but was released in the UK on November 4, 2011. 

Unveiled at the American International Toy Fair in New York City, Cars 2 allows players to jump into the Cars universe with a brand new international spy theme. The game features an array of Cars characters competing in action-packed spy adventures, as well as world-class racing. The game received positive reviews, with a score of 76 on Metacritic for the Xbox 360 version. Customers who purchased the game at Target from June 28 to July 2, received a $10 gift card for free. 

A significant feature has Larry the Cable Guy, Bruce Campbell, Jeff Gordon, Thomas Kretschmann, Joe Mantegna, Peter Jacobson, Michael Caine, Emily Mortimer, Tony Shalhoub, Guido Quaroni, Paul Dooley, Lloyd Sherr, Jenifer Lewis, John Turturro and Eddie Izzard reprising their roles from the film, with the exception of Owen Wilson, who is replaced by Keith Ferguson.";http://upload.wikimedia.org/wikipedia/en/5/59/Cars_2_cover.jpg;PC, PS 3, Xbox 360, Wii, PSP;http://www.disney.com/carsvideogames;E
Toy Story 3 ;Action Adventure;06/15/10;Avalanche Software ;Disney Interactive Studios ;"Toy Story 3: The Video Game is a platform video game loosely based on the film Toy Story 3. It was published by Disney Interactive Studios and developed by Avalanche Software (PS3, Wii, Xbox 360, PC, Mac OS X), Asobo Studio (PS2, PSP) and n-Space (DS). The game was released in North America on June 15, 2010 for the Nintendo DS, Wii, PlayStation Portable, PlayStation 3, Microsoft Windows, Mac OS X and the Xbox 360. A special PlayStation 2 bundle with Toy Story 3: The Video Game was released on October 31, 2010, followed by the game's individual release on November 2, 2010.  

Toy Story 3 is the first game based on a film by Pixar to be published entirely by Disney Interactive Studios. Past Disney/Pixar movie games have been made in conjunction with Activision first, then THQ.  It is the sequel to the second game that was based on the second film in the franchise.

Most of the voice cast from the film returned to reprise their characters in the game with the exception of Tom Hanks (Woody) and Tim Allen (Buzz Lightyear), respectively (Jim Hanks returned to voice Woody from the previous game and Stephen Stanton voiced Buzz). The game also contains content exclusive to the PlayStation 3 version.  The game was well received by critics and was a top-seller in the UK.";http://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Toy_Story_3_Cover_Art.jpg/255px-Toy_Story_3_Cover_Art.jpg;PC, PS 3, Xbox 360;http://disney.go.com/toystory/#/products/video-games;E
Split/Second ;Racing game;05/18/10;Black Rock Studio ;Disney Interactive Studios ;"Split Second: Velocity (known as Split Second in North America and Japan) is an arcade racing video game developed by Black Rock Studio and published by Disney Interactive Studios for Microsoft Windows, PlayStation 3, and Xbox 360. Revealed in March 2009, the game was released in May 2010   and was later released for OnLive in June 2011.  In the game, players take part in a fictional reality television show, consisting of a variety of events, each focusing on destructible environments triggered remotely by driver actions known as ""powerplays"".";http://upload.wikimedia.org/wikipedia/en/thumb/a/a8/Split_Second_Velocity_EU_Cover.jpg/250px-Split_Second_Velocity_EU_Cover.jpg;PC, PS 3, Xbox 360;http://disney.go.com/disneyinteractivestudios/splitsecond/index.html;T
Pure ;Racing game;09/16/08;Black Rock Studio ;Disney Interactive Studios ;Pure is an off-road, quad-bike trick-racing video game for Xbox 360, PlayStation 3 and Microsoft Windows published by Disney Interactive Studios and developed by Black Rock Studio (formerly Climax Racing, the developers of the Moto GP and ATV Offroad Fury franchises). The game was announced on February 14, 2008 and was released in North America on September 16, 2008  on Windows, PlayStation 3 and Xbox 360, in Europe on September 26, 2008 and in Japan on June 25, 2009. The game incorporates a trick system that rewards the player with speed boosts for successfully pulling off tricks.;http://upload.wikimedia.org/wikipedia/en/thumb/4/46/Pure_VG.jpg/256px-Pure_VG.jpg;PC, PS 3, Xbox 360;http://www.purevideogame.com/;E
TRON: Evolution ;Action Adventure;12/07/10;Propaganda Games ;Disney Interactive Studios ;"Tron: Evolution is a third-person action-adventure, tie-in video game for the film Tron: Legacy by Propaganda Games, published by Disney Interactive. It was officially announced at the Spike Video Game Awards and was released for the Microsoft Windows, PlayStation 3, PlayStation Portable and Xbox 360 platforms on November 26, 2010 in Europe and December 7, 2010 in North America. Downloadable content is available via digital download.  The music in the game was composed by Sascha Dikiciyan (aka Sonic Mayhem), Cris Velasco (God of War) and Kevin Manthei. Two tracks come from the movie's original sound track: ""Derezzed"" and ""The Grid""  , composed by Daft Punk.";http://upload.wikimedia.org/wikipedia/en/c/cf/Tron_Evolution.jpg;PC, PS 3, Xbox 360;http://disney.go.com/tron/index_flash.html#/games;T
LEGO Pirates of the Caribbean: The Video Game ;Action Adventure;05/24/11;Traveller's Tales ;Disney Interactive Studios ;LEGO Pirates of the Caribbean: The Video Game is a video game in the Lego video game franchise, developed by Traveller's Tales and published by Disney Interactive Studios and the first Lego game from a Disney movie. Released in May 2011 to coincide with the release of Pirates of the Caribbean: On Stranger Tides, the game is based on the Pirates of the Caribbean franchise and its storyline covers all four films. The game is available on the Wii, Nintendo 3DS, Nintendo DS, Microsoft Windows, Xbox 360, PlayStation 3, Mac OS X, and PlayStation Portable;http://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Lego_Pirates_of_the_Caribbean.jpg/250px-Lego_Pirates_of_the_Caribbean.jpg;PC, PS 3, Xbox 360;http://videogames.lego.com/en-US/LEGOPiratesOfTheCaribbeanTheVideoGame/AboutTheGame/Movies/mov290820.aspx;E
Double Fine Adventure ;Adventure game;TBA;Double Fine Productions ;Double Fine Productions ;"Double Fine Adventure (working title) is an upcoming point-and-click adventure game to be produced and distributed by Double Fine Productions for Microsoft Windows, Mac OS X, Linux, iOS, and Android platforms.

It is notable for being the largest crowd funded game to date, having raised $3.45 million from more than 87,000 donors through Kickstarter. The game's development will be chronicled by an episodic series of documentaries produced by 2 Player Productions.";http://upload.wikimedia.org/wikipedia/en/thumb/d/db/Double_Fine_Adventure_logo.jpg/256px-Double_Fine_Adventure_logo.jpg;PC;http://doublefine.com/;T
All Zombies Must Die! ;Action Adventure;03/12/12;Double six Video Games;Double six Video Games;"All Zombies Must Die!, the spiritual successor to Burn Zombie Burn!, is an Arcade- RPG where killing as many zombies as possible is top of the to-do list. The fate of humanity – or at least the small town of Deadhill – rests in the hands of four unlikely heroes: Jack, the gamer; Rachel, the girl; Brian, the geek; and Luxo, the alien. Go it alone, or enlist the services of up to three like-minded chums to survive the zombie apocalypse.";http://www.allzombiesmustdie.com/wp-content/uploads/2011/07/splashome5.png;Xbox 360;http://www.allzombiesmustdie.com/;
Dead State ;Role Playing Game (RPG);TBA;DoubleBear Productions ;DoubleBear Productions ;"Dead State is an upcoming turn-based role-playing video game set in a zombie apocalypse scenario. The player will be in charge of a local school sheltering survivors, and is tasked with defending the shelter from the zombie hordes and other enemies.  Designer Brian Mitsoda stated that the game is intended to be very dynamic, with each playthrough forming a unique experience.  Dead State has been announced for the PC with no set release date. The game will be utilizing The Age of Decadence's game engine.  Mitsoda's own experiences living in Miami, Florida during Hurricane Andrew are an influence on the game design, as he intends to ""work it into a broader examination of how humans deal with a crisis beyond their control";;;http://www.deadstate.doublebearproductions.com/;M
Iron Storm ;First Person Shooter (FPS);10/25/02;4X Studios ;DreamCatcher Interactive ;Iron Storm is a first-person shooter computer game first developed by 4X Studios and Kylotonn and published by Wanadoo Edition and DreamCatcher Interactive in 2002. A remixed version of the game called World War Zero was later released for the PlayStation 2 and PC. Set in an alternate history in which World War I never ended, the game takes place in 1964, the 50th year of the war, and focuses on an Allied soldier's mission to stop the Russo-Mongolian Empire from developing nuclear weapons and his later efforts to end the war.;http://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Iron_Storm_boxart.jpg/256px-Iron_Storm_boxart.jpg;PC, PS 2;http://www.ironstorm.com/;T
Curse: The Eye of Isis ;Survival horror;10/21/03;Asylum Entertainment ;DreamCatcher Interactive ;"Curse: The Eye of Isis is a survival horror video game that was developed by Asylum Entertainment and published by DreamCatcher Interactive for the Xbox, PlayStation 2 and PC. It was released stateside for PC in October 2003 and for Xbox in April 2004. The PlayStation 2 version was only released in Europe.

It shares the same sort of atmospheric setting, gameplay, fixed camera angles, and ammo preservation as the earlier Resident Evil games, as well as many other archetypal survival horror games in the genre, such as ObsCure and Silent Hill.";http://upload.wikimedia.org/wikipedia/en/b/ba/Curse_-_The_Eye_of_Isis_Coverart.png;PC, PS 2, Xbox;;M
Hegemonia: Legions of Iron ;Real Time Strategy (RTS);11/13/02;Digital Reality ;DreamCatcher Interactive ;"Haegemonia: Legions of Iron, or Hegemonia: Legions of Iron (different spelling in US English due to the root word ""h(a)egemony"") is a 3D real-time strategy game made by Digital Reality and is similar in many respects to Homeworld and Digital Reality's previous game, Imperium Galactica II. The game series uses many concepts originating from the Master of Orion series.";http://upload.wikimedia.org/wikipedia/en/f/f3/Haegemonia-_Legions_of_Iron.jpg;PC;http://www.microids.com/en/catalogue/36/haegemonia-legion-of-iron.html;T
Dungeon Lords ;Action RPG;05/05/05;Heuristic Park ;DreamCatcher Interactive ;"Dungeon Lords is a real time fantasy role-playing video game developed by David W. Bradley of Heuristic Park, published by DreamCatcher Games and Typhoon Games, and released in 2005. It includes quests, personal missions, skills and special abilities for customizing the character hero from a small set of races and class specializations. Dungeon Lords can be played either single-player stand alone, or in multi-player group sessions.

Many have criticized the game's initial release as a rushed project, released before it was truly finished. Some have gone so far as to say the game is still in the beta Development stage. One reviewer claimed that ""Dungeon Lords marks a new low for how incomplete a game can be and still get released"".  These criticisms stem from the numerous bugs contained in the 1.0 release, most notably buttons on screen and in the tutorials which do not work. According to the creators, the bug issues are being addressed and are planned to be resolved in a series of patches. Even with the release of the final patch for Dungeon Lords, version 1.4, many features remain missing and gameplay still suffers from numerous bugs. With the virtual demise of developer Heuristic Park and the publisher DreamCatcher Games being acquired and refocused by JoWood Productions any and all further support and development for Dungeon Lords has been terminated.

Dungeon Lords: The Orb and the Oracle, the sequel to Dungeon Lords, was in development with expected release in Q4, 2009. It has since been put on hold indefinitely due to market research results and game engine instability. Later the game was cancelled and replaced with Dungeon Lords MMXII.

Many gamers experienced extensive problems while playing the original release of the game, including quest items disappearing from inventories, NPCs getting stuck, key quests failing, doors that don't work, etc. 

Dungeon Lords gameplay features a combat system where weapon combos are controllable by mouse movements, comparable to the combat systems found in Die by the Sword and Mount&Blade";http://upload.wikimedia.org/wikipedia/en/1/1d/Dungeon_Lords_Coverart.png;PC;http://www.dreamcatchergames.com/dungeonlords/;T
Obscure ;Survival horror;04/06/05;Hydravision Entertainment ;DreamCatcher Interactive ;ObsCure is a survival horror video game developed by Hydravision Entertainment and published by DreamCatcher Interactive  for Microsoft Windows, PlayStation 2 and Xbox. It was released on October 1, 2004 in Europe and North America on April 6, 2005.;http://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Obscure_cover.jpg/256px-Obscure_cover.jpg;PC, Xbox, PS 2;http://www.microids.com/en/catalogue/34/obscure.html;M
Cold War ;First Person Shooter (FPS);09/27/05;Mindware Studios;DreamCatcher Interactive ;Cold War is a video game developed by Czech developer Mindware Studios and published by DreamCatcher Games (Linux Game Publishing for Linux). The game is similar to the Splinter Cell series of games in that it uses a stealth-action system of gameplay. The game distinguishes itself by adding an item invention system where the player can use seemingly useless objects to create new tools and weapons. Also, the story of the game centers around a civilian reporter, so no extremely acrobatic moves are available to the player. Another aspect of the game is that the player can take many different approaches to winning the game. The game was released in North America for Microsoft Windows and Xbox on September 27, 2005. The Linux version was released on August 4, 2006.;http://upload.wikimedia.org/wikipedia/en/a/a9/Cold_War_PC_game_cover.jpg;PC, Xbox;;T
Painkiller ;First Person Shooter (FPS);04/12/04;People Can Fly ;DreamCatcher Interactive ;Painkiller is a first-person shooter video game released on April 12, 2004. It was developed by Polish game studio People Can Fly (now a subsidiary of Epic Games) and published by DreamCatcher Interactive (now acquired by Nordic Games). It is notable for using the Havok 2.0 physics engine extensively.;http://upload.wikimedia.org/wikipedia/en/1/11/Painkiller_Coverart.png;PC, Xbox 360, PS 3;http://www.projectoverdose.com/;M
Domination ;Turn Based Strategy;03/03/05;Wargaming.net ;DreamCatcher Interactive ;Domination (alternative title: Massive Assault: Phantom Renaissance) is a science fiction turn-based tactics game and is the third incarnation of Massive Assault with the subtitle “Massive Assault Like Never Before”. During the Galactic Revolution, you can side with either the Free Nations Union or the Phantom League to decide the outcome of the conflict.;http://upload.wikimedia.org/wikipedia/en/thumb/6/61/Domination.jpg/250px-Domination.jpg;PC;;T
Gray Matter ;Adventure game;02/22/11;Wizarbox ;dtp entertainment ;"Gray Matter is a point-and-click adventure video game designed by Jane Jensen, renowned for the Sierra Entertainment Gabriel Knight series. The game was developed by Wizarbox and published by dtp entertainment for Microsoft Windows and Xbox 360. It was released on November 2010 in Continental Europe and in English-speaking territories in 2011. There are plans for a Wii version. 

The game takes place in Oxford and, to a lesser extent, in London. It follows the story of Samantha Everett, a street performer and magician, and Professor David Styles, an acclaimed and mysterious neurobiologist.";http://upload.wikimedia.org/wikipedia/en/5/54/Gray_Matter_cover.jpg;PC, Xbox 360;http://www.graymatter-game.com/;T
25 to Life ;First Person Shooter (FPS);01/17/06;Avalanche Software;Eidos Interactive;"25 To Life is a third-person shooter video game for Windows, PlayStation 2 and Xbox released in 2006. The game was developed by Avalanche Software and Ritual Entertainment, and was published by Eidos Interactive.

Set in a modern environment, the game allows the player to play as both a cop and a gangster, at different times, in a ""cops and robbers"" style game. The game can be played online with up to 16 players using the network adaptor for the PS2 and through Xbox Live for Microsoft's Xbox, and there is online play for the PC version as well. In addition, the game features a variety of hip hop songs played during the game.

The name of the game comes from a typical ""indeterminate life sentence"" that is often given in the United States upon a defendant's conviction for a violent felony. See the article on parole for more information.";http://upload.wikimedia.org/wikipedia/en/b/b4/25_To_Life_Coverart.png;PC;;
Just Cause 2 ;Action Adventure;03/23/10;Avalanche Studios ;Eidos Interactive;"Just Cause 2 is an open world action-adventure video game developed by Avalanche Studios, published by Eidos Interactive,  and distributed by Square Enix. It is the sequel to the 2006 video game Just Cause.  

Just Cause 2 employs the Avalanche Engine 2.0, an updated version of the engine used in Just Cause.  The game is set on the other side of the world from the original Just Cause, on the fictional island of Panau. The island is located in the south-east of Asia. Panau has varied terrain, from desert to alpine to rainforest. Rico Rodriguez returns as the protagonist, aiming to overthrow the evil dictator Pandak ""Baby"" Panay and confront his former mentor, Tom Sheldon";http://upload.wikimedia.org/wikipedia/en/3/3b/Just_Cause_2.jpg;PC, PS 3, Xbox 360;http://www.justcause.com/;M
